SHAP_mean_intensity,SHAP_std_intensity,SHAP_entropy,SHAP_edge_density,SHAP_contrast,SHAP_glcm_contrast,SHAP_hist_entropy,SHAP_hist_skew,SHAP_method_DCT,SHAP_method_DWT,SHAP_method_DWT_DCT,SHAP_method_DWT_SVD,SHAP_method_SVD,SHAP_attack_Blur,SHAP_attack_Crop,SHAP_attack_JPEG50,SHAP_attack_JPEG70,SHAP_attack_Noise,SHAP_attack_Rotate,predicted_BER,actual_BER
-0.0016768772586718045,0.009748543419158815,-0.0031022146288872355,-0.009202311283820262,-0.003775844222532071,0.0,-0.00547749797670935,0.007343759141939406,0.00048013951048998923,0.006374803710417719,-0.00038066362169193773,-0.10981512017983308,-0.005630693850418779,-0.03700430749915825,-0.030313915773027236,-0.0007720553039576111,-0.001127178255132,0.019508464595559646,-0.03356845549118378,0.27857421875,0.2255859375
-0.013229440681122105,-0.004785143662349925,0.0017209814795476192,-0.001809263213280438,0.007416816588293149,0.0,-0.0008203101633722209,0.0201293304879323,0.0028412122489020505,0.0176384673506729,0.000984594408166214,0.016285363781308876,-0.010351771873270495,-0.0020767452626263994,-0.001979442231982661,0.0026803436535612294,0.0017698791663964097,0.03457039302636241,-0.004474346320576837,0.5434765625,0.5830078125
0.005815430339071377,-0.010372218436343117,-0.0058709148424717535,0.005053506780853922,0.0019774831819550655,0.0,-0.004821066290663871,0.012700703709348204,0.00015420890479424362,0.0032683187686920624,0.00020918340404327396,-0.07901627719696885,-0.005184785762897339,-0.04560088023577621,0.0032069331894593804,0.00025255633601854716,-0.00014670542414486822,0.008174959590652689,-0.03282076723307469,0.3339453125,0.3037109375
-0.03724376263855621,-0.00886066433158897,-0.0012696306740744236,0.0639508457277599,0.006151751251946411,0.0,0.00298067706823636,0.056042516411957274,0.0006939007833086839,-0.01426918117456229,-0.00011480373194005219,0.0032272111227697473,-0.012243501415084334,-0.0017837679027509436,-0.0015407639650265963,-0.0009990046704584576,0.0030834881160194424,-0.15232930560641414,-0.003935788713995861,0.378505859375,0.2509765625
-0.011018574810605709,0.011576131032333119,0.01884421456917934,0.009705533538810106,0.006129242540060916,0.0,0.021370145333345105,0.04693326967929203,-0.0015167923893296346,0.025060145261811512,0.0015629429475434056,0.023760066528259533,-0.004704298572886191,0.007161921850634286,-0.0018729327647859706,0.0012102550801981057,-0.0013619111992218805,0.03689019786123435,-0.005552622078181037,0.661142578125,0.6787109375
-0.014786316156344195,-0.0014498666782416102,-0.00027696056139114904,0.008331651051250643,-0.007238834846582172,0.0,-0.007205823956593234,0.0326713407571538,0.0013278576487789433,0.010505921575576614,0.0025047237179700575,-0.009561097762221018,0.0017692117061991496,-0.001435173838812772,0.0036993291400815777,-0.0007098993357981066,0.0006814330390942529,0.0040099788632953015,0.021173444419133134,0.5209765625,0.244140625
-0.03894615652346424,-0.019815231478787446,-0.018149024751483913,-0.0059599254912829705,-0.0017147782588681584,0.0,-0.02544218347643387,-0.027345565734393146,-0.0023402959001028135,-0.012651128317106484,-0.002566694172262864,0.003586109118126782,-0.00868460467039951,-0.01475004207566158,-0.0857394404502265,-0.0008440204298418803,-0.0010917614590822428,-0.026272348575425833,-0.012408472945754246,0.175830078125,0.109375
-0.030363624163886237,-0.010064043990555696,-0.00026411120982413743,-0.0073731472298683804,8.410110186812898e-05,0.0,0.0011754681220536752,-0.012927346142157126,0.002205212014110704,0.01923722180611182,0.0004951564263950834,0.018705616645064826,0.037961178975620236,0.005314470334857366,-0.01579647825273035,-0.002858157135082991,0.005025138266204335,0.04238735425958458,-0.0349682472952222,0.49494140625,0.6123046875
0.011280041311362173,0.004241144907082445,0.008522923175937459,0.03196040505648876,0.0007960103759094618,0.0,0.009565459731312346,0.0173474917048454,-0.0001466153252965188,-0.00855365882384989,-0.0009792595393951957,-0.0033635281949616234,-0.022952598656417467,-0.004208924633432581,-0.0024719180300595022,-0.0010948716766291452,0.0009211438207371184,0.013092535236806282,0.07957662271712813,0.610498046875,0.234375
0.02672242152949079,0.007407352336346402,-0.0015583454726614669,0.0010396458936481464,0.004613504291490305,0.0,-0.0005015495139924703,0.01458018449705335,0.0005599926160735542,0.0012184013873474892,-9.32069310861913e-05,-0.007784317335200108,-0.007547467035303317,-0.009333853410064239,0.0033659878875606573,-0.0011825988496448905,0.00016366818747669645,0.023001087945199214,0.0011173545088191612,0.53275390625,0.5556640625
